year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,30,1712,1715,-3,2023,2040,-17,DL,503,N3761R,JFK,SAN,329,2446,17,15,2013-01-30T22:00:00Z
2013,1,30,1114,759,195,1319,1010,189,EV,4498,N12195,EWR,MSP,153,1008,7,59,2013-01-30T12:00:00Z
2013,1,30,1847,1815,32,2041,2026,15,DL,2019,N312US,LGA,MSP,141,1020,18,15,2013-01-30T23:00:00Z
2013,1,30,552,600,-8,907,910,-3,AA,707,N3FUAA,LGA,DFW,231,1389,6,0,2013-01-30T11:00:00Z
2013,1,30,1610,1550,20,1729,1710,19,WN,4215,N960WN,EWR,MDW,117,711,15,50,2013-01-30T20:00:00Z
2013,1,30,NA,1858,NA,NA,2055,NA,EV,5038,N722EV,LGA,BHM,NA,866,18,58,2013-01-30T23:00:00Z
2013,1,31,1653,1700,-7,1937,1935,2,DL,2042,N310DE,EWR,ATL,129,746,17,0,2013-01-31T22:00:00Z
2013,1,31,1818,1808,10,2154,2106,48,UA,1269,N87531,EWR,PBI,156,1023,18,8,2013-01-31T23:00:00Z
2013,1,31,1653,1600,53,2029,1903,86,B6,985,N509JB,LGA,TPA,173,1010,16,0,2013-01-31T21:00:00Z
2013,1,31,958,858,60,1247,1118,89,EV,4364,N21129,EWR,MCI,182,1092,8,58,2013-01-31T13:00:00Z
2013,1,31,929,935,-6,1306,1238,28,B6,361,N705JB,LGA,PBI,167,1035,9,35,2013-01-31T14:00:00Z
2013,1,31,1531,1520,11,1919,1842,37,DL,2115,N330NW,LGA,MIA,166,1096,15,20,2013-01-31T20:00:00Z
2013,1,31,2021,1900,81,2306,2134,92,FL,645,N603AT,LGA,ATL,127,762,19,0,2013-02-01T00:00:00Z
2013,1,31,1232,1235,-3,1520,1606,-46,DL,2174,N385DN,JFK,SLC,272,1990,12,35,2013-01-31T17:00:00Z
2013,1,31,856,900,-4,1226,1220,6,AA,1,N320AA,JFK,LAX,331,2475,9,0,2013-01-31T14:00:00Z
2013,1,31,1600,1529,31,1912,1837,35,UA,1624,N77295,EWR,FLL,171,1065,15,29,2013-01-31T20:00:00Z
2013,1,31,2232,2000,152,110,2232,158,EV,4333,N11194,EWR,TUL,192,1215,20,0,2013-02-01T01:00:00Z
2013,1,31,918,924,-6,1111,1118,-7,EV,4234,N14125,EWR,STL,139,872,9,24,2013-01-31T14:00:00Z
2013,1,31,1400,1350,10,1649,1628,21,DL,1705,N316NB,LGA,MSY,207,1183,13,50,2013-01-31T18:00:00Z
2013,1,31,1357,1116,161,1657,1414,163,UA,1143,N34282,EWR,PBI,152,1023,11,16,2013-01-31T16:00:00Z
2013,1,31,702,659,3,1035,959,36,AA,1815,N324AA,JFK,MCO,156,944,6,59,2013-01-31T11:00:00Z
2013,1,31,1500,1500,0,1637,1639,-2,UA,685,N469UA,LGA,ORD,113,733,15,0,2013-01-31T20:00:00Z
2013,1,31,1417,1420,-3,1627,1620,7,MQ,4588,N505MQ,LGA,MSP,145,1020,14,20,2013-01-31T19:00:00Z
2013,1,31,722,730,-8,1051,1040,11,AA,715,N474AA,LGA,DFW,223,1389,7,30,2013-01-31T12:00:00Z
2013,1,31,1258,1250,8,1442,1449,-7,EV,4893,N744EV,EWR,DTW,83,488,12,50,2013-01-31T17:00:00Z
2013,1,31,2112,2045,27,2219,2154,25,B6,1178,N629JB,EWR,BOS,38,200,20,45,2013-02-01T01:00:00Z
2013,1,31,1527,1530,-3,1735,1725,10,AA,2223,N576AA,LGA,STL,153,888,15,30,2013-01-31T20:00:00Z
2013,1,31,1716,1722,-6,1844,1844,0,EV,4300,N11539,EWR,RIC,59,277,17,22,2013-01-31T22:00:00Z
2013,1,31,2046,1845,121,2344,2137,127,9E,3369,N605LR,JFK,MSY,194,1182,18,45,2013-01-31T23:00:00Z
2013,1,31,943,945,-2,1140,1130,10,AA,319,N4YPAA,LGA,ORD,128,733,9,45,2013-01-31T14:00:00Z
2013,1,31,1550,1530,20,1735,1711,24,9E,3719,N8501F,LGA,RIC,59,292,15,30,2013-01-31T20:00:00Z
2013,1,31,955,959,-4,1234,1248,-14,B6,197,N729JB,JFK,LAS,318,2248,9,59,2013-01-31T14:00:00Z
2013,1,31,857,630,147,1111,843,148,US,1226,N167US,LGA,CLT,104,544,6,30,2013-01-31T11:00:00Z
2013,1,31,NA,2005,NA,NA,2204,NA,EV,4133,N14993,EWR,GSP,NA,594,20,5,2013-02-01T01:00:00Z
2013,1,31,2027,2035,-8,124,126,-2,UA,1071,N18223,EWR,BQN,199,1585,20,35,2013-02-01T01:00:00Z
2013,2,1,1505,1506,-1,1731,1738,-7,EV,3817,N21154,EWR,JAX,123,820,15,6,2013-02-01T20:00:00Z
2013,2,1,1857,1850,7,2113,2055,18,US,1491,N561UW,LGA,CLT,90,544,18,50,2013-02-01T23:00:00Z
2013,2,1,1122,1130,-8,1441,1430,11,DL,695,N933DL,JFK,MCO,161,944,11,30,2013-02-01T16:00:00Z
2013,2,1,738,645,53,946,920,26,UA,338,N466UA,LGA,DEN,227,1620,6,45,2013-02-01T11:00:00Z
2013,2,1,829,830,-1,1139,1146,-7,UA,1601,N73291,EWR,FLL,172,1065,8,30,2013-02-01T13:00:00Z
2013,2,1,702,705,-3,1011,1002,9,B6,389,N804JB,LGA,MCO,156,950,7,5,2013-02-01T12:00:00Z
2013,2,1,657,659,-2,1042,959,43,AA,1815,N5FMAA,JFK,MCO,170,944,6,59,2013-02-01T11:00:00Z
2013,2,1,2047,2029,18,2152,2140,12,9E,3609,N601XJ,JFK,PHL,37,94,20,29,2013-02-02T01:00:00Z
2013,2,1,1412,1415,-3,1616,1622,-6,EV,4687,N15986,EWR,CVG,105,569,14,15,2013-02-01T19:00:00Z
2013,2,1,1656,1700,-4,1842,1839,3,UA,689,N803UA,LGA,ORD,121,733,17,0,2013-02-01T22:00:00Z
2013,2,1,711,720,-9,824,845,-21,FL,850,N891AT,LGA,MKE,112,738,7,20,2013-02-01T12:00:00Z
2013,2,1,1835,1840,-5,2001,2020,-19,MQ,3730,N524MQ,EWR,ORD,112,719,18,40,2013-02-01T23:00:00Z
2013,2,1,1738,1706,32,1845,1834,11,B6,36,N579JB,JFK,ROC,49,264,17,6,2013-02-01T22:00:00Z
2013,2,1,1715,1720,-5,1843,1915,-32,AA,1351,N3CUAA,JFK,ORD,123,740,17,20,2013-02-01T22:00:00Z
2013,2,1,923,925,-2,1205,1150,15,WN,3494,N478WN,EWR,DEN,230,1605,9,25,2013-02-01T14:00:00Z
2013,2,1,1020,1015,5,1128,1131,-3,EV,4663,N13955,EWR,IAD,47,212,10,15,2013-02-01T15:00:00Z
2013,2,1,1712,1710,2,2028,2036,-8,UA,1178,N29129,EWR,SFO,355,2565,17,10,2013-02-01T22:00:00Z
2013,2,1,1522,1530,-8,1742,1725,17,AA,2223,N514AA,LGA,STL,149,888,15,30,2013-02-01T20:00:00Z
2013,2,1,1323,1320,3,1654,1650,4,VX,411,N628VA,JFK,LAX,360,2475,13,20,2013-02-01T18:00:00Z
2013,2,1,1940,1905,35,2138,2113,25,EV,4543,N11535,EWR,DSM,157,1017,19,5,2013-02-02T00:00:00Z
2013,2,1,1328,1330,-2,1646,1705,-19,WN,1078,N7702A,EWR,PHX,301,2133,13,30,2013-02-01T18:00:00Z
2013,2,1,657,655,2,937,918,19,UA,1568,N34282,EWR,MSY,191,1167,6,55,2013-02-01T11:00:00Z
2013,2,1,1624,1620,4,1910,1914,-4,UA,872,N471UA,EWR,MCO,146,937,16,20,2013-02-01T21:00:00Z
2013,2,1,712,715,-3,1045,1035,10,AA,825,N3HWAA,JFK,FLL,173,1069,7,15,2013-02-01T12:00:00Z
2013,2,1,1728,1700,28,1945,1935,10,DL,2042,N301DQ,EWR,ATL,114,746,17,0,2013-02-01T22:00:00Z
2013,2,1,1144,1134,10,1334,1345,-11,DL,2219,N341NB,LGA,MSP,147,1020,11,34,2013-02-01T16:00:00Z
2013,2,2,1557,1605,-8,1722,1752,-30,9E,3459,N935XJ,JFK,BNA,118,765,16,5,2013-02-02T21:00:00Z
2013,2,2,834,840,-6,1100,1112,-12,EV,4388,N15983,EWR,JAX,127,820,8,40,2013-02-02T13:00:00Z
2013,2,2,1633,1635,-2,1811,1811,0,EV,4485,N14907,EWR,RDU,73,416,16,35,2013-02-02T21:00:00Z
2013,2,2,1328,1326,2,1609,1628,-19,UA,1232,N73291,EWR,MCO,142,937,13,26,2013-02-02T18:00:00Z
2013,2,2,1812,1819,-7,2107,2131,-24,UA,593,N581UA,EWR,SNA,336,2434,18,19,2013-02-02T23:00:00Z
2013,2,2,1500,1505,-5,1755,1820,-25,AA,759,N3BUAA,LGA,DFW,206,1389,15,5,2013-02-02T20:00:00Z
2013,2,2,627,635,-8,929,934,-5,B6,983,N605JB,LGA,TPA,147,1010,6,35,2013-02-02T11:00:00Z
2013,2,2,909,915,-6,1044,1101,-17,B6,1103,N216JB,JFK,RDU,73,427,9,15,2013-02-02T14:00:00Z
2013,2,2,1651,1655,-4,2000,2015,-15,B6,359,N629JB,JFK,BUR,355,2465,16,55,2013-02-02T21:00:00Z
2013,2,2,1325,1330,-5,1634,1645,-11,AA,753,N555AA,LGA,DFW,219,1389,13,30,2013-02-02T18:00:00Z
2013,2,2,722,715,7,1039,1045,-6,AA,443,N5DUAA,JFK,MIA,162,1089,7,15,2013-02-02T12:00:00Z
2013,2,2,726,729,-3,1008,1029,-21,UA,754,N474UA,EWR,TPA,148,997,7,29,2013-02-02T12:00:00Z
2013,2,2,1526,1527,-1,1850,1853,-3,UA,810,N849UA,EWR,SFO,359,2565,15,27,2013-02-02T20:00:00Z
2013,2,2,1323,1320,3,1651,1650,1,VX,411,N623VA,JFK,LAX,363,2475,13,20,2013-02-02T18:00:00Z
2013,2,2,1909,1915,-6,2034,2110,-36,9E,3525,N902XJ,JFK,ORD,114,740,19,15,2013-02-03T00:00:00Z
2013,2,2,1512,1459,13,1743,1737,6,B6,119,N508JB,JFK,MSY,183,1182,14,59,2013-02-02T19:00:00Z
2013,2,2,810,817,-7,1058,1127,-29,DL,1109,N374NW,LGA,TPA,153,1010,8,17,2013-02-02T13:00:00Z
2013,2,2,1604,1600,4,1901,1907,-6,UA,734,N537UA,EWR,FLL,164,1065,16,0,2013-02-02T21:00:00Z
2013,2,2,1756,1800,-4,1910,1945,-35,WN,1616,N418WN,LGA,BNA,114,764,18,0,2013-02-02T23:00:00Z
2013,2,2,1347,1350,-3,1530,1545,-15,MQ,4577,N3AEMQ,LGA,CLT,86,544,13,50,2013-02-02T18:00:00Z
2013,2,2,2335,2250,45,49,2359,50,B6,608,N329JB,JFK,PWM,44,273,22,50,2013-02-03T03:00:00Z
2013,2,2,621,630,-9,812,831,-19,US,1507,N197UW,EWR,CLT,84,529,6,30,2013-02-02T11:00:00Z
2013,2,2,1958,2000,-2,2144,2137,7,EV,4125,N13202,EWR,GSO,71,445,20,0,2013-02-03T01:00:00Z
2013,2,2,1003,1010,-7,1313,1331,-18,DL,2044,N914DL,LGA,MIA,162,1096,10,10,2013-02-02T15:00:00Z
2013,2,2,1825,1829,-4,2120,2150,-30,UA,662,N462UA,EWR,PDX,332,2434,18,29,2013-02-02T23:00:00Z
2013,2,2,2131,2135,-4,32,50,-18,AA,185,N339AA,JFK,LAX,342,2475,21,35,2013-02-03T02:00:00Z
2013,2,2,1534,1540,-6,1842,1909,-27,DL,2027,N343NW,JFK,FLL,163,1069,15,40,2013-02-02T20:00:00Z
2013,2,2,1252,1200,52,1415,1330,45,MQ,4601,N523MQ,LGA,BNA,115,764,12,0,2013-02-02T17:00:00Z
2013,2,2,1128,1110,18,1228,1221,7,B6,24,N353JB,JFK,BTV,47,266,11,10,2013-02-02T16:00:00Z
2013,2,2,828,830,-2,1133,1154,-21,UA,112,N12109,JFK,LAX,338,2475,8,30,2013-02-02T13:00:00Z
2013,2,2,2020,1935,45,2213,2144,29,9E,3899,N8477R,JFK,CLE,72,425,19,35,2013-02-03T00:00:00Z
2013,2,3,1719,1725,-6,1849,1855,-6,MQ,4255,N638MQ,JFK,BNA,123,765,17,25,2013-02-03T22:00:00Z
2013,2,3,NA,925,NA,NA,1040,NA,EV,4636,N15574,EWR,DCA,NA,199,9,25,2013-02-03T14:00:00Z
2013,2,3,1338,1330,8,1611,1617,-6,B6,525,N231JB,EWR,MCO,133,937,13,30,2013-02-03T18:00:00Z
2013,2,3,823,819,4,1217,1205,12,UA,1663,N77525,EWR,SFO,373,2565,8,19,2013-02-03T13:00:00Z
2013,2,3,1530,1536,-6,1725,1731,-6,UA,1710,N24702,LGA,CLE,73,419,15,36,2013-02-03T20:00:00Z
2013,2,3,620,635,-15,1016,934,42,B6,983,N804JB,LGA,TPA,146,1010,6,35,2013-02-03T11:00:00Z
2013,2,3,902,905,-3,1105,1115,-10,MQ,4478,N722MQ,LGA,DTW,79,502,9,5,2013-02-03T14:00:00Z
2013,2,3,1826,1815,11,2023,1958,25,9E,4019,N8611A,JFK,RIC,54,288,18,15,2013-02-03T23:00:00Z
2013,2,3,1417,1325,52,1922,1810,72,B6,705,N568JB,JFK,SJU,206,1598,13,25,2013-02-03T18:00:00Z
2013,2,3,2029,2039,-10,2258,2338,-40,UA,1225,N73291,EWR,PBI,132,1023,20,39,2013-02-04T01:00:00Z
2013,2,3,1949,1952,-3,2113,2102,11,EV,4312,N36915,EWR,DCA,45,199,19,52,2013-02-04T00:00:00Z
2013,2,3,1449,1429,20,1556,1547,9,EV,5712,N829AS,JFK,IAD,43,228,14,29,2013-02-03T19:00:00Z
2013,2,3,2027,2030,-3,2334,2350,-16,B6,1069,N178JB,JFK,AUS,228,1521,20,30,2013-02-04T01:00:00Z
2013,2,3,1304,1305,-1,1446,1450,-4,EV,4306,N11176,LGA,CLE,72,419,13,5,2013-02-03T18:00:00Z
2013,2,3,917,921,-4,1036,1029,7,B6,1004,N652JB,JFK,BOS,34,187,9,21,2013-02-03T14:00:00Z
2013,2,3,NA,1934,NA,NA,2219,NA,EV,4204,N11140,EWR,OKC,NA,1325,19,34,2013-02-04T00:00:00Z
2013,2,3,1302,1300,2,1455,1450,5,MQ,4426,N719MQ,LGA,CMH,80,479,13,0,2013-02-03T18:00:00Z
2013,2,3,1623,1635,-12,1746,1810,-24,MQ,3695,N511MQ,EWR,ORD,118,719,16,35,2013-02-03T21:00:00Z
2013,2,3,1942,1815,87,2141,2037,64,9E,3424,N913XJ,JFK,DTW,83,509,18,15,2013-02-03T23:00:00Z
2013,2,3,835,848,-13,1046,1111,-25,EV,4625,N16149,EWR,XNA,165,1131,8,48,2013-02-03T13:00:00Z
2013,2,3,2201,2135,26,57,50,7,AA,185,N338AA,JFK,LAX,335,2475,21,35,2013-02-04T02:00:00Z
2013,2,3,1347,1330,17,1723,1705,18,WN,1078,N735SA,EWR,PHX,314,2133,13,30,2013-02-03T18:00:00Z
2013,2,3,923,930,-7,1109,1103,6,9E,3661,N8423C,JFK,ROC,51,264,9,30,2013-02-03T14:00:00Z
2013,2,3,1137,1140,-3,1428,1445,-17,AA,1623,N3JPAA,EWR,MIA,147,1085,11,40,2013-02-03T16:00:00Z
2013,2,3,2001,2005,-4,2241,2258,-17,UA,405,N408UA,EWR,MCO,131,937,20,5,2013-02-04T01:00:00Z
2013,2,3,858,855,3,1127,1104,23,9E,3353,N605LR,JFK,DTW,78,509,8,55,2013-02-03T13:00:00Z
2013,2,3,1854,1900,-6,2035,2057,-22,9E,3368,N905XJ,JFK,PIT,64,340,19,0,2013-02-04T00:00:00Z
2013,2,3,1748,1751,-3,2057,2103,-6,UA,535,N525UA,JFK,LAX,349,2475,17,51,2013-02-03T22:00:00Z
2013,2,4,904,903,1,1141,1146,-5,UA,565,N545UA,EWR,LAS,307,2227,9,3,2013-02-04T14:00:00Z
2013,2,4,558,600,-2,816,837,-21,DL,461,N3760C,LGA,ATL,116,762,6,0,2013-02-04T11:00:00Z
2013,2,4,1716,1720,-4,2036,2033,3,DL,1779,N359NW,LGA,FLL,177,1076,17,20,2013-02-04T22:00:00Z
2013,2,4,1731,1745,-14,2019,2042,-23,B6,391,N517JB,LGA,MCO,146,950,17,45,2013-02-04T22:00:00Z
2013,2,4,1900,1900,0,2232,2301,-29,DL,1465,N704X,JFK,SFO,369,2586,19,0,2013-02-05T00:00:00Z
2013,2,4,1755,1800,-5,1950,1939,11,UA,691,N811UA,LGA,ORD,151,733,18,0,2013-02-04T23:00:00Z
2013,2,4,1648,1650,-2,1755,1820,-25,AA,1790,N3FNAA,JFK,BOS,38,187,16,50,2013-02-04T21:00:00Z
2013,2,4,1446,1445,1,1715,1705,10,UA,407,N530UA,EWR,DEN,233,1605,14,45,2013-02-04T19:00:00Z
2013,2,4,1135,1105,30,1253,1245,8,WN,542,N474WN,LGA,MDW,121,725,11,5,2013-02-04T16:00:00Z
2013,2,4,949,955,-6,1316,1220,56,MQ,4654,N522MQ,LGA,ATL,121,762,9,55,2013-02-04T14:00:00Z
2013,2,4,2032,2005,27,2336,2335,1,VX,415,N622VA,JFK,LAX,336,2475,20,5,2013-02-05T01:00:00Z
2013,2,4,1812,1815,-3,1931,1952,-21,9E,4277,N829AY,JFK,ORF,50,290,18,15,2013-02-04T23:00:00Z
2013,2,4,1612,1520,52,1747,1654,53,9E,4105,N8745B,JFK,IAD,50,228,15,20,2013-02-04T20:00:00Z
2013,2,4,814,822,-8,1020,1019,1,EV,4691,N14562,EWR,DAY,106,533,8,22,2013-02-04T13:00:00Z
2013,2,4,1333,1320,13,1637,1619,18,B6,505,N599JB,EWR,FLL,168,1065,13,20,2013-02-04T18:00:00Z
2013,2,4,1747,1630,77,2111,2015,56,VX,27,N851VA,JFK,SFO,359,2586,16,30,2013-02-04T21:00:00Z
2013,2,4,1054,1100,-6,1403,1420,-17,DL,1275,N3764D,JFK,SLC,289,1990,11,0,2013-02-04T16:00:00Z
2013,2,4,1708,1708,0,2019,2022,-3,B6,15,N323JB,JFK,FLL,167,1069,17,8,2013-02-04T22:00:00Z
2013,2,4,2021,2029,-8,2108,2140,-32,9E,3609,N8532G,JFK,PHL,31,94,20,29,2013-02-05T01:00:00Z
2013,2,4,1139,1140,-1,1457,1450,7,DL,930,N320NB,LGA,FLL,174,1076,11,40,2013-02-04T16:00:00Z
2013,2,4,2149,2110,39,29,2354,35,B6,529,N607JB,EWR,MCO,140,937,21,10,2013-02-05T02:00:00Z
2013,2,4,1412,1416,-4,1636,1650,-14,FL,349,N964AT,LGA,ATL,128,762,14,16,2013-02-04T19:00:00Z
2013,2,4,1819,1815,4,2051,2050,1,DL,926,N310DE,EWR,ATL,118,746,18,15,2013-02-04T23:00:00Z
2013,2,4,2108,2030,38,11,2349,22,B6,1069,N247JB,JFK,AUS,222,1521,20,30,2013-02-05T01:00:00Z
2013,2,4,1523,1525,-2,1650,1655,-5,MQ,3823,N508MQ,JFK,DCA,53,213,15,25,2013-02-04T20:00:00Z
2013,2,4,1554,1545,9,1722,1703,19,9E,3635,N8525B,JFK,BWI,40,184,15,45,2013-02-04T20:00:00Z
2013,2,4,1346,1300,46,1526,1437,49,UA,1249,N13113,EWR,ORD,132,719,13,0,2013-02-04T18:00:00Z
2013,2,4,1856,1900,-4,2129,2146,-17,DL,947,N643DL,LGA,ATL,121,762,19,0,2013-02-05T00:00:00Z
2013,2,4,2159,2107,52,14,2322,52,EV,3819,N16981,EWR,SDF,116,642,21,7,2013-02-05T02:00:00Z
2013,2,4,627,630,-3,806,810,-4,AA,303,N3BBAA,LGA,ORD,138,733,6,30,2013-02-04T11:00:00Z
2013,2,4,1728,1635,53,1913,1816,57,UA,1638,N81449,EWR,CLE,74,404,16,35,2013-02-04T21:00:00Z
2013,2,5,2054,2100,-6,2209,2207,2,US,2144,N950UW,LGA,BOS,38,184,21,0,2013-02-06T02:00:00Z
2013,2,5,955,959,-4,1251,1247,4,B6,197,N605JB,JFK,LAS,323,2248,9,59,2013-02-05T14:00:00Z
2013,2,5,1532,1535,-3,1739,1743,-4,EV,4352,N12564,EWR,CVG,107,569,15,35,2013-02-05T20:00:00Z
2013,2,5,1545,1550,-5,1937,1925,12,DL,1773,N604DL,JFK,SLC,289,1990,15,50,2013-02-05T20:00:00Z
2013,2,5,1010,1015,-5,1213,1208,5,US,375,N667AW,EWR,CLT,92,529,10,15,2013-02-05T15:00:00Z
2013,2,5,1655,1659,-4,1943,2015,-32,UA,250,N840UA,EWR,LAX,331,2454,16,59,2013-02-05T21:00:00Z
2013,2,5,1126,1130,-4,1410,1422,-12,UA,1736,N12125,EWR,MCO,141,937,11,30,2013-02-05T16:00:00Z
2013,2,5,2029,1930,59,2231,2151,40,9E,3798,N8913A,JFK,CLT,88,541,19,30,2013-02-06T00:00:00Z
2013,2,5,624,610,14,947,910,37,AA,1895,N5DCAA,EWR,MIA,157,1085,6,10,2013-02-05T11:00:00Z
2013,2,5,849,850,-1,1108,1035,33,MQ,4558,N719MQ,LGA,CLE,82,419,8,50,2013-02-05T13:00:00Z
2013,2,5,1609,1550,19,1731,1710,21,WN,4215,N456WN,EWR,MDW,116,711,15,50,2013-02-05T20:00:00Z
2013,2,5,1651,1655,-4,1954,2014,-20,B6,359,N633JB,JFK,BUR,346,2465,16,55,2013-02-05T21:00:00Z
2013,2,5,737,740,-3,928,927,1,EV,4099,N12922,EWR,STL,146,872,7,40,2013-02-05T12:00:00Z
2013,2,5,1700,1705,-5,1957,2007,-10,B6,143,N645JB,JFK,PBI,150,1028,17,5,2013-02-05T22:00:00Z
2013,2,6,2033,2042,-9,2206,2231,-25,EV,3833,N12195,EWR,STL,137,872,20,42,2013-02-07T01:00:00Z
2013,2,6,1134,1130,4,1416,1422,-6,UA,1690,N18119,EWR,MCO,136,937,11,30,2013-02-06T16:00:00Z
2013,2,6,1734,1619,75,1849,1726,83,EV,4299,N17560,EWR,DCA,44,199,16,19,2013-02-06T21:00:00Z
2013,2,6,851,855,-4,1054,1104,-10,9E,3353,N605LR,JFK,DTW,96,509,8,55,2013-02-06T13:00:00Z
2013,2,6,656,700,-4,1003,956,7,B6,203,N779JB,JFK,LAS,320,2248,7,0,2013-02-06T12:00:00Z
2013,2,6,1958,2005,-7,2148,2204,-16,EV,4133,N15912,EWR,GSP,96,594,20,5,2013-02-07T01:00:00Z
2013,2,6,1447,1450,-3,1731,1755,-24,AA,1813,N5FPAA,JFK,MCO,134,944,14,50,2013-02-06T19:00:00Z
2013,2,6,828,810,18,1015,1007,8,EV,4537,N11548,EWR,MEM,147,946,8,10,2013-02-06T13:00:00Z
2013,2,6,1751,1745,6,2028,2041,-13,B6,547,N624JB,EWR,PBI,140,1023,17,45,2013-02-06T22:00:00Z
2013,2,6,622,625,-3,722,730,-8,WN,3127,N7739A,EWR,BWI,35,169,6,25,2013-02-06T11:00:00Z
2013,2,6,1313,1320,-7,1423,1436,-13,EV,4231,N11551,EWR,IAD,50,212,13,20,2013-02-06T18:00:00Z
2013,2,6,552,600,-8,713,708,5,B6,380,N190JB,EWR,BOS,39,200,6,0,2013-02-06T11:00:00Z
2013,2,6,752,755,-3,1028,1012,16,9E,4023,N824AY,EWR,CVG,106,569,7,55,2013-02-06T12:00:00Z
2013,2,6,2128,2135,-7,16,35,-19,B6,11,N591JB,JFK,FLL,145,1069,21,35,2013-02-07T02:00:00Z
2013,2,6,956,1005,-9,1216,1303,-47,DL,1529,N3757D,JFK,LAS,304,2248,10,5,2013-02-06T15:00:00Z
2013,2,6,1557,1600,-3,1848,1912,-24,DL,4,N3746H,JFK,MCO,134,944,16,0,2013-02-06T21:00:00Z
2013,2,6,829,830,-1,1132,1106,26,F9,835,N209FR,LGA,DEN,233,1620,8,30,2013-02-06T13:00:00Z
2013,2,6,1234,1240,-6,1432,1445,-13,DL,1131,N346NB,LGA,DTW,90,502,12,40,2013-02-06T17:00:00Z
2013,2,6,1712,1715,-3,2013,2040,-27,DL,503,N3747D,JFK,SAN,339,2446,17,15,2013-02-06T22:00:00Z
2013,2,6,1558,1600,-2,1856,1933,-37,DL,161,N953DL,JFK,MIA,150,1089,16,0,2013-02-06T21:00:00Z
2013,2,6,821,830,-9,954,1015,-21,AA,313,N4XHAA,LGA,ORD,126,733,8,30,2013-02-06T13:00:00Z
2013,2,6,2030,2035,-5,100,126,-26,UA,1071,N33203,EWR,BQN,185,1585,20,35,2013-02-07T01:00:00Z
2013,2,6,946,950,-4,1120,1130,-10,WN,1964,N554WN,LGA,MKE,120,738,9,50,2013-02-06T14:00:00Z
2013,2,6,1340,1350,-10,1559,1628,-29,DL,1705,N332NB,LGA,MSY,169,1183,13,50,2013-02-06T18:00:00Z
2013,2,6,1012,1015,-3,1221,1216,5,US,1427,N721UW,JFK,CLT,97,541,10,15,2013-02-06T15:00:00Z
2013,2,6,1925,1930,-5,2119,2151,-32,9E,3798,N8936A,JFK,CLT,81,541,19,30,2013-02-07T00:00:00Z
2013,2,6,1859,1904,-5,2056,2109,-13,EV,4175,N11551,EWR,CLT,85,529,19,4,2013-02-07T00:00:00Z
2013,2,6,1044,1023,21,1257,1255,2,FL,347,N938AT,LGA,ATL,109,762,10,23,2013-02-06T15:00:00Z
2013,2,6,2242,2250,-8,2355,6,-11,B6,30,N249JB,JFK,ROC,56,264,22,50,2013-02-07T03:00:00Z
2013,2,6,1119,1130,-11,1320,1334,-14,US,1625,N187US,LGA,CLT,87,544,11,30,2013-02-06T16:00:00Z
2013,2,6,728,735,-7,1022,1046,-24,B6,341,N809JB,JFK,SRQ,151,1041,7,35,2013-02-06T12:00:00Z
2013,2,7,1601,1600,1,1853,1909,-16,B6,157,N796JB,JFK,MCO,148,944,16,0,2013-02-07T21:00:00Z
2013,2,7,941,945,-4,1116,1135,-19,WN,469,N930WN,LGA,BNA,121,764,9,45,2013-02-07T14:00:00Z
2013,2,7,1104,1100,4,1345,1338,7,DL,1647,N615DL,LGA,ATL,127,762,11,0,2013-02-07T16:00:00Z
2013,2,7,1333,1329,4,1635,1647,-12,UA,1164,N77296,EWR,FLL,157,1065,13,29,2013-02-07T18:00:00Z
2013,2,7,1857,1850,7,2110,2055,15,US,1491,N183UW,LGA,CLT,101,544,18,50,2013-02-07T23:00:00Z
2013,2,7,1500,1500,0,1653,1639,14,UA,685,N507UA,LGA,ORD,126,733,15,0,2013-02-07T20:00:00Z
2013,2,7,727,730,-3,1049,1100,-11,AA,33,N328AA,JFK,LAX,355,2475,7,30,2013-02-07T12:00:00Z
2013,2,7,1842,1845,-3,2054,2137,-43,9E,3369,N918XJ,JFK,MSY,169,1182,18,45,2013-02-07T23:00:00Z
2013,2,7,1114,1120,-6,1324,1336,-12,EV,4298,N27152,EWR,MCI,170,1092,11,20,2013-02-07T16:00:00Z
2013,2,7,1440,1439,1,1740,1751,-11,UA,1175,N14214,EWR,RSW,154,1068,14,39,2013-02-07T19:00:00Z
2013,2,7,1855,1815,40,2200,2130,30,AS,7,N408AS,EWR,SEA,331,2402,18,15,2013-02-07T23:00:00Z
2013,2,7,1453,1505,-12,1801,1820,-19,AA,759,N3CKAA,LGA,DFW,217,1389,15,5,2013-02-07T20:00:00Z
2013,2,7,1702,1705,-3,2006,2010,-4,AA,1905,N4XJAA,EWR,DFW,197,1372,17,5,2013-02-07T22:00:00Z
2013,2,7,1904,1905,-1,2253,2235,18,UA,1054,N27205,EWR,SFO,357,2565,19,5,2013-02-08T00:00:00Z
2013,2,7,1736,1745,-9,2031,2042,-11,B6,391,N590JB,LGA,MCO,140,950,17,45,2013-02-07T22:00:00Z
2013,2,7,802,750,12,945,940,5,9E,3611,N8751D,JFK,PIT,67,340,7,50,2013-02-07T12:00:00Z
